ENSG00000151575	FBgn0069913
ENSG00000198265	FBgn0036451
ENSG00000196968	FBgn0032117
ENSG00000172728	FBgn0032117
ENSG00000124570	FBgn0053121
ENSG00000166396	FBgn0053121
ENSG00000166401	FBgn0053121
ENSG00000117601	FBgn0053121
ENSG00000197632	FBgn0053121
ENSG00000197641	FBgn0053121
ENSG00000021355	FBgn0053121
ENSG00000206075	FBgn0053121
ENSG00000206072	FBgn0053121
ENSG00000166634	FBgn0053121
ENSG00000170542	FBgn0053121
ENSG00000242550	FBgn0053121
ENSG00000057149	FBgn0053121
ENSG00000206073	FBgn0053121
ENSG00000140443	FBgn0013984
ENSG00000027644	FBgn0013984
ENSG00000171105	FBgn0013984
ENSG00000092208	FBgn0036850
ENSG00000100625	FBgn0027364
ENSG00000177045	FBgn0027364
ENSG00000164120	FBgn0000056
ENSG00000164039	FBgn0000056
ENSG00000137055	FBgn0024314
ENSG00000182378	FBgn0032845
ENSG00000240891	FBgn0032845
ENSG00000182836	FBgn0032845
ENSG00000099246	FBgn0015794
ENSG00000151239	FBgn0038206
ENSG00000247596	FBgn0038206
ENSG00000089116	FBgn0026411
ENSG00000273706	FBgn0026411
ENSG00000161217	FBgn0035231
ENSG00000102230	FBgn0035231
ENSG00000164654	FBgn0031399
ENSG00000179930	FBgn0029928
ENSG00000131469	FBgn0039359
ENSG00000196116	FBgn0027529
ENSG00000106038	FBgn0000606
ENSG00000174279	FBgn0000606
ENSG00000141027	FBgn0265523
ENSG00000196498	FBgn0265523
ENSG00000135476	FBgn0035627
ENSG00000082068	FBgn0034908
ENSG00000186462	FBgn0015268
ENSG00000204118	FBgn0015268
ENSG00000186310	FBgn0015268
ENSG00000205531	FBgn0015268
ENSG00000187109	FBgn0015268
ENSG00000139220	FBgn0046704
ENSG00000143847	FBgn0046704
ENSG00000171853	FBgn0037022
ENSG00000171962	FBgn0032163
ENSG00000106683	FBgn0041203
ENSG00000182541	FBgn0041203
ENSG00000169855	FBgn0002543
ENSG00000154133	FBgn0002543
ENSG00000154134	FBgn0002543
ENSG00000185008	FBgn0002543
ENSG00000054267	FBgn0085451
ENSG00000032219	FBgn0085451
ENSG00000105011	FBgn0029094
ENSG00000111875	FBgn0029094
ENSG00000183208	FBgn0035999
ENSG00000105438	FBgn0267330
ENSG00000100196	FBgn0267330
ENSG00000136240	FBgn0267330
ENSG00000185883	FBgn0262513
ENSG00000089060	FBgn0033324
ENSG00000116918	FBgn0038327
ENSG00000270106	FBgn0038327
ENSG00000101446	FBgn0000108
ENSG00000105290	FBgn0000108
ENSG00000084234	FBgn0000108
ENSG00000142192	FBgn0000108
ENSG00000160117	FBgn0259737
ENSG00000065534	FBgn0259678
ENSG00000142892	FBgn0023545
ENSG00000183783	FBgn0038839
ENSG00000183775	FBgn0038839
ENSG00000178695	FBgn0038839
ENSG00000119446	FBgn0030571
ENSG00000205744	FBgn0027561
ENSG00000119522	FBgn0027561
ENSG00000213047	FBgn0027561
ENSG00000059377	FBgn0033979
ENSG00000188467	FBgn0037238
ENSG00000108469	FBgn0027375
ENSG00000079785	FBgn0015075
ENSG00000186919	FBgn0031261
ENSG00000178084	FBgn0031261
ENSG00000149305	FBgn0031261
ENSG00000166736	FBgn0031261
ENSG00000186038	FBgn0031261
ENSG00000186090	FBgn0031261
ENSG00000232119	FBgn0029833
ENSG00000101347	FBgn0028380
ENSG00000170145	FBgn0025625
ENSG00000275993	FBgn0025625
ENSG00000142178	FBgn0025625
ENSG00000151247	FBgn0035709
ENSG00000175766	FBgn0035709
ENSG00000070778	FBgn0031799
ENSG00000152104	FBgn0031799
ENSG00000185133	FBgn0030761
ENSG00000132376	FBgn0030761
ENSG00000215114	FBgn0259729
ENSG00000173960	FBgn0259729
ENSG00000088833	FBgn0259729
ENSG00000016391	FBgn0030586
ENSG00000183780	FBgn0259222
ENSG00000151812	FBgn0259222
ENSG00000166333	FBgn0028427
ENSG00000159899	FBgn0051183
ENSG00000169418	FBgn0051183
ENSG00000103707	FBgn0039836
ENSG00000215305	FBgn0261241
ENSG00000125820	FBgn0261930
ENSG00000221955	FBgn0024365
ENSG00000145685	FBgn0035085
ENSG00000158089	FBgn0031530
ENSG00000143641	FBgn0031530
ENSG00000100626	FBgn0031530
ENSG00000118997	FBgn0013810
ENSG00000188290	FBgn0010109
ENSG00000114315	FBgn0010109
ENSG00000164077	FBgn0031640
ENSG00000103111	FBgn0031640
ENSG00000064763	FBgn0038449
ENSG00000197601	FBgn0038449
ENSG00000186866	FBgn0027791
ENSG00000106536	FBgn0261588
ENSG00000163785	FBgn0033791
ENSG00000230989	FBgn0032429
ENSG00000168061	FBgn0035998
ENSG00000147400	FBgn0040010
ENSG00000177143	FBgn0040010
ENSG00000185721	FBgn0010339
ENSG00000105402	FBgn0250791
ENSG00000125814	FBgn0250791
ENSG00000160124	FBgn0036909
ENSG00000269242	FBgn0032066
ENSG00000104774	FBgn0032066
ENSG00000269590	FBgn0032066
ENSG00000164815	FBgn0015271
ENSG00000087470	FBgn0026479
ENSG00000113732	FBgn0035521
ENSG00000171130	FBgn0035521
ENSG00000008735	FBgn0040281
ENSG00000121653	FBgn0040281
ENSG00000115541	FBgn0036334
ENSG00000148082	FBgn0015296
ENSG00000160691	FBgn0015296
ENSG00000129946	FBgn0015296
ENSG00000185634	FBgn0015296
ENSG00000087111	FBgn0265190
ENSG00000151790	FBgn0003965
ENSG00000160993	FBgn0032149
ENSG00000182333	FBgn0023495
ENSG00000173239	FBgn0023495
ENSG00000204021	FBgn0023495
ENSG00000107798	FBgn0023495
ENSG00000204022	FBgn0023495
ENSG00000204020	FBgn0023495
ENSG00000130193	FBgn0029839
ENSG00000050426	FBgn0017429
ENSG00000070366	FBgn0039260
ENSG00000150051	FBgn0031232
ENSG00000271303	FBgn0030876
ENSG00000124789	FBgn0061200
ENSG00000174165	FBgn0039370
ENSG00000090447	FBgn0001994
ENSG00000105281	FBgn0026439
ENSG00000115902	FBgn0026439
ENSG00000106688	FBgn0026439
ENSG00000162383	FBgn0026439
ENSG00000105143	FBgn0026439
ENSG00000079215	FBgn0026439
ENSG00000150779	FBgn0027359
ENSG00000166908	FBgn0039924
ENSG00000276293	FBgn0039924
ENSG00000150867	FBgn0039924
ENSG00000182197	FBgn0265974
ENSG00000158008	FBgn0265974
ENSG00000177239	FBgn0039634
ENSG00000103266	FBgn0027052
ENSG00000189195	FBgn0035237
ENSG00000133433	FBgn0050005
ENSG00000099984	FBgn0050005
ENSG00000198363	FBgn0034075
ENSG00000128203	FBgn0034075
ENSG00000174939	FBgn0034075
ENSG00000100601	FBgn0065035
ENSG00000126952	FBgn0036640
ENSG00000162231	FBgn0036640
ENSG00000269437	FBgn0036640
ENSG00000147206	FBgn0036640
ENSG00000269405	FBgn0036640
ENSG00000225526	FBgn0031413
ENSG00000118965	FBgn0035264
ENSG00000003756	FBgn0031319
ENSG00000004534	FBgn0031319
ENSG00000182872	FBgn0031319
ENSG00000166902	FBgn0023519
ENSG00000138768	FBgn0040087
ENSG00000132002	FBgn0037151
ENSG00000162616	FBgn0037151
ENSG00000137094	FBgn0037151
ENSG00000143183	FBgn0032746
ENSG00000101350	FBgn0004381
ENSG00000084731	FBgn0004381
ENSG00000272772	FBgn0031074
ENSG00000113558	FBgn0031074
ENSG00000154832	FBgn0030120
ENSG00000163380	FBgn0082582
ENSG00000136842	FBgn0082582
ENSG00000128872	FBgn0082582
ENSG00000138594	FBgn0082582
ENSG00000163431	FBgn0082582
ENSG00000170807	FBgn0082582
ENSG00000163157	FBgn0082582
ENSG00000124570	FBgn0033115
ENSG00000166396	FBgn0033115
ENSG00000166401	FBgn0033115
ENSG00000117601	FBgn0033115
ENSG00000197632	FBgn0033115
ENSG00000197641	FBgn0033115
ENSG00000021355	FBgn0033115
ENSG00000206075	FBgn0033115
ENSG00000206072	FBgn0033115
ENSG00000166634	FBgn0033115
ENSG00000170542	FBgn0033115
ENSG00000242550	FBgn0033115
ENSG00000057149	FBgn0033115
ENSG00000206073	FBgn0033115
ENSG00000164180	FBgn0036133
ENSG00000064545	FBgn0036133
ENSG00000184207	FBgn0024995
ENSG00000241360	FBgn0024995
ENSG00000198836	FBgn0261276
ENSG00000119689	FBgn0037891
ENSG00000100354	FBgn0051992
ENSG00000090905	FBgn0051992
ENSG00000078687	FBgn0051992
ENSG00000188542	FBgn0039742
ENSG00000006611	FBgn0029835
ENSG00000070808	FBgn0264607
ENSG00000145349	FBgn0264607
ENSG00000148660	FBgn0264607
ENSG00000058404	FBgn0264607
ENSG00000176165	FBgn0004567
ENSG00000049449	FBgn0025682
ENSG00000142552	FBgn0025682
ENSG00000128595	FBgn0025682
ENSG00000113924	FBgn0040211
ENSG00000151461	FBgn0029992
ENSG00000124596	FBgn0085290
ENSG00000010361	FBgn0001084
ENSG00000205978	FBgn0038769
ENSG00000100441	FBgn0038769
ENSG00000102921	FBgn0038769
ENSG00000160688	FBgn0032522
ENSG00000143774	FBgn0036099
ENSG00000172456	FBgn0035484
ENSG00000141480	FBgn0000120
ENSG00000130561	FBgn0000120
ENSG00000137486	FBgn0000120
ENSG00000120500	FBgn0000120
ENSG00000070367	FBgn0266673
ENSG00000131828	FBgn0028325
ENSG00000163114	FBgn0028325
ENSG00000131669	FBgn0036101
ENSG00000171840	FBgn0036101
ENSG00000090382	FBgn0004427
ENSG00000166035	FBgn0039470
ENSG00000175445	FBgn0039470
ENSG00000101670	FBgn0039470
ENSG00000138061	FBgn0086917
ENSG00000140465	FBgn0086917
ENSG00000140505	FBgn0086917
ENSG00000100983	FBgn0052495
ENSG00000177971	FBgn0034232
ENSG00000183569	FBgn0020545
ENSG00000124615	FBgn0263241
ENSG00000197958	FBgn0034968
ENSG00000126215	FBgn0003480
ENSG00000148154	FBgn0067102
ENSG00000138079	FBgn0050359
ENSG00000163930	FBgn0262166
ENSG00000119537	FBgn0039304
ENSG00000178074	FBgn0051122
ENSG00000186452	FBgn0036427
ENSG00000145244	FBgn0036427
ENSG00000178297	FBgn0036427
ENSG00000100312	FBgn0036427
ENSG00000187045	FBgn0036427
ENSG00000237412	FBgn0036427
ENSG00000178226	FBgn0036427
ENSG00000176040	FBgn0036427
ENSG00000149418	FBgn0036427
ENSG00000241878	FBgn0026576
ENSG00000136930	FBgn0029812
ENSG00000205220	FBgn0029812
ENSG00000135821	FBgn0001142
ENSG00000099949	FBgn0040344
ENSG00000203666	FBgn0034481
ENSG00000159131	FBgn0000053
ENSG00000138468	FBgn0085644
ENSG00000112701	FBgn0085644
ENSG00000146109	FBgn0052706
ENSG00000081189	FBgn0011656
ENSG00000116604	FBgn0011656
ENSG00000068305	FBgn0011656
ENSG00000064489	FBgn0011656
ENSG00000213999	FBgn0011656
ENSG00000109519	FBgn0014877
ENSG00000164284	FBgn0014877
ENSG00000116586	FBgn0034350
ENSG00000082898	FBgn0020497
ENSG00000215251	FBgn0030217
ENSG00000149292	FBgn0051294
ENSG00000140522	FBgn0039864
ENSG00000177182	FBgn0039864
ENSG00000124120	FBgn0039864
ENSG00000137561	FBgn0039864
ENSG00000146352	FBgn0039864
ENSG00000078098	FBgn0031835
ENSG00000197635	FBgn0031835
ENSG00000142513	FBgn0036875
ENSG00000014257	FBgn0036875
ENSG00000134575	FBgn0036875
ENSG00000166126	FBgn0025686
ENSG00000171004	FBgn0038755
ENSG00000185352	FBgn0038755
ENSG00000136720	FBgn0038755
ENSG00000205808	FBgn0051717
ENSG00000160539	FBgn0051717
ENSG00000143627	FBgn0038952
ENSG00000067225	FBgn0038952
ENSG00000164024	FBgn0039219
ENSG00000128609	FBgn0047038
ENSG00000104904	FBgn0014184
ENSG00000143450	FBgn0014184
ENSG00000180304	FBgn0014184
ENSG00000186001	FBgn0032633
ENSG00000077454	FBgn0032633
ENSG00000136141	FBgn0032633
ENSG00000130224	FBgn0032633
ENSG00000132170	FBgn0004865
ENSG00000186951	FBgn0004865
ENSG00000112033	FBgn0004865
ENSG00000144580	FBgn0031047
ENSG00000184203	FBgn0032632
ENSG00000159527	FBgn0035806
ENSG00000008438	FBgn0035806
ENSG00000163218	FBgn0035806
ENSG00000171700	FBgn0028743
ENSG00000143333	FBgn0028743
ENSG00000150681	FBgn0028743
ENSG00000147509	FBgn0028743
ENSG00000143248	FBgn0028743
ENSG00000091844	FBgn0028743
ENSG00000117152	FBgn0028743
ENSG00000138835	FBgn0028743
ENSG00000116741	FBgn0028743
ENSG00000127074	FBgn0028743
ENSG00000135824	FBgn0028743
ENSG00000253148	FBgn0028743
ENSG00000090104	FBgn0028743
ENSG00000186452	FBgn0033365
ENSG00000145244	FBgn0033365
ENSG00000178297	FBgn0033365
ENSG00000100312	FBgn0033365
ENSG00000187045	FBgn0033365
ENSG00000237412	FBgn0033365
ENSG00000178226	FBgn0033365
ENSG00000176040	FBgn0033365
ENSG00000149418	FBgn0033365
ENSG00000139537	FBgn0050259
ENSG00000085840	FBgn0022772
ENSG00000161526	FBgn0033400
ENSG00000198087	FBgn0027598
ENSG00000214193	FBgn0027598
ENSG00000147010	FBgn0027598
ENSG00000124795	FBgn0026533
ENSG00000076351	FBgn0051321
ENSG00000119457	FBgn0051321
ENSG00000139508	FBgn0051321
ENSG00000140543	FBgn0000018
ENSG00000205301	FBgn0036446
ENSG00000071073	FBgn0036446
ENSG00000161013	FBgn0036446
ENSG00000170035	FBgn0015320
ENSG00000170142	FBgn0015320
ENSG00000182247	FBgn0015320
ENSG00000172273	FBgn0025635
ENSG00000166111	FBgn0034956
ENSG00000100749	FBgn0027889
ENSG00000105053	FBgn0027889
ENSG00000028116	FBgn0027889
ENSG00000116191	FBgn0034158
ENSG00000136828	FBgn0034158
ENSG00000167513	FBgn0000996
ENSG00000177669	FBgn0033476
ENSG00000143797	FBgn0033476
ENSG00000172197	FBgn0033476
ENSG00000134440	FBgn0086443
ENSG00000155959	FBgn0264694
ENSG00000179041	FBgn0052409
ENSG00000134809	FBgn0027360
ENSG00000166188	FBgn0038787
ENSG00000158435	FBgn0034963
ENSG00000128596	FBgn0040011
ENSG00000163681	FBgn0040011
ENSG00000009790	FBgn0040011
ENSG00000004897	FBgn0012058
ENSG00000114127	FBgn0020261
ENSG00000175536	FBgn0037251
ENSG00000123737	FBgn0030789
ENSG00000110046	FBgn0044452
ENSG00000066739	FBgn0044452
ENSG00000180543	FBgn0014879
ENSG00000178021	FBgn0014879
ENSG00000168757	FBgn0014879
ENSG00000119335	FBgn0014879
ENSG00000187189	FBgn0014879
ENSG00000184205	FBgn0014879
ENSG00000233803	FBgn0014879
ENSG00000258992	FBgn0014879
ENSG00000238074	FBgn0014879
ENSG00000230667	FBgn0014879
ENSG00000228927	FBgn0014879
ENSG00000229549	FBgn0014879
ENSG00000189241	FBgn0014879
ENSG00000236424	FBgn0014879
ENSG00000166825	FBgn0259237
ENSG00000142676	FBgn0013325
ENSG00000105185	FBgn0036580
ENSG00000129460	FBgn0031736
ENSG00000100271	FBgn0052238
ENSG00000197183	FBgn0028906
ENSG00000101746	FBgn0028906
ENSG00000105821	FBgn0037051
ENSG00000155275	FBgn0037708
ENSG00000203837	FBgn0029831
ENSG00000187021	FBgn0029831
ENSG00000266200	FBgn0029831
ENSG00000175535	FBgn0029831
ENSG00000105576	FBgn0035693
ENSG00000083312	FBgn0035693
ENSG00000164853	FBgn0024184
ENSG00000110713	FBgn0039120
ENSG00000143178	FBgn0011723
ENSG00000164458	FBgn0011723
ENSG00000185101	FBgn0036235
ENSG00000134343	FBgn0036235
ENSG00000131620	FBgn0036235
ENSG00000151572	FBgn0036235
ENSG00000047617	FBgn0036235
ENSG00000177119	FBgn0036235
ENSG00000171714	FBgn0036235
ENSG00000070061	FBgn0037926
ENSG00000110651	FBgn0027865
ENSG00000010278	FBgn0027865
ENSG00000134198	FBgn0027865
ENSG00000163634	FBgn0035110
ENSG00000144485	FBgn0002609
ENSG00000185565	FBgn0025878
ENSG00000172260	FBgn0025878
ENSG00000142549	FBgn0025878
ENSG00000183715	FBgn0025878
ENSG00000182667	FBgn0025878
ENSG00000241119	FBgn0040255
ENSG00000145626	FBgn0040255
ENSG00000167165	FBgn0040255
ENSG00000135220	FBgn0040255
ENSG00000244122	FBgn0040255
ENSG00000242366	FBgn0040255
ENSG00000171234	FBgn0040255
ENSG00000241635	FBgn0040255
ENSG00000244474	FBgn0040255
ENSG00000242515	FBgn0040255
ENSG00000197888	FBgn0040255
ENSG00000196620	FBgn0040255
ENSG00000174607	FBgn0040255
ENSG00000271271	FBgn0040255
ENSG00000240224	FBgn0040255
ENSG00000109181	FBgn0040255
ENSG00000168671	FBgn0040255
ENSG00000213759	FBgn0040255
ENSG00000156096	FBgn0040255
ENSG00000243135	FBgn0040255
ENSG00000135226	FBgn0040255
ENSG00000173610	FBgn0040255
ENSG00000101654	FBgn0001974
ENSG00000068654	FBgn0019938
ENSG00000011566	FBgn0263395
ENSG00000012983	FBgn0263395
ENSG00000109132	FBgn0025334
ENSG00000165462	FBgn0025334
ENSG00000186501	FBgn0032000
ENSG00000146021	FBgn0001301
ENSG00000109466	FBgn0001301
ENSG00000156345	FBgn0038902
ENSG00000139926	FBgn0004583
ENSG00000153303	FBgn0004583
ENSG00000269858	FBgn0264785
ENSG00000135766	FBgn0264785
ENSG00000129521	FBgn0264785
ENSG00000268797	FBgn0264785
ENSG00000271567	FBgn0004432
ENSG00000108179	FBgn0004432
ENSG00000196262	FBgn0004432
ENSG00000236334	FBgn0004432
ENSG00000270339	FBgn0004432
ENSG00000256374	FBgn0004432
ENSG00000279782	FBgn0004432
ENSG00000263464	FBgn0004432
ENSG00000263353	FBgn0004432
ENSG00000162032	FBgn0036549
ENSG00000109956	FBgn0066114
ENSG00000149541	FBgn0066114
ENSG00000112309	FBgn0066114
ENSG00000059377	FBgn0033065
ENSG00000180881	FBgn0051345
ENSG00000283027	FBgn0051345
ENSG00000152611	FBgn0051345
ENSG00000105519	FBgn0051345
ENSG00000125378	FBgn0000490
ENSG00000125845	FBgn0000490
ENSG00000005007	FBgn0030354
ENSG00000122705	FBgn0024814
ENSG00000175416	FBgn0024814
ENSG00000111058	FBgn0039184
ENSG00000143158	FBgn0037714
ENSG00000179388	FBgn0003499
ENSG00000120738	FBgn0003499
ENSG00000122877	FBgn0003499
ENSG00000086696	FBgn0033679
ENSG00000176387	FBgn0033679
ENSG00000169592	FBgn0033566
ENSG00000125434	FBgn0033904
ENSG00000162461	FBgn0033904
ENSG00000100353	FBgn0037994
ENSG00000114023	FBgn0036887
ENSG00000183807	FBgn0036887
ENSG00000163875	FBgn0035624
ENSG00000198825	FBgn0038890
ENSG00000116138	FBgn0058178
ENSG00000072134	FBgn0028582
ENSG00000176177	FBgn0028582
ENSG00000063245	FBgn0028582
ENSG00000049283	FBgn0028582
ENSG00000102580	FBgn0037718
ENSG00000241119	FBgn0036842
ENSG00000145626	FBgn0036842
ENSG00000167165	FBgn0036842
ENSG00000135220	FBgn0036842
ENSG00000244122	FBgn0036842
ENSG00000242366	FBgn0036842
ENSG00000171234	FBgn0036842
ENSG00000241635	FBgn0036842
ENSG00000244474	FBgn0036842
ENSG00000242515	FBgn0036842
ENSG00000197888	FBgn0036842
ENSG00000196620	FBgn0036842
ENSG00000174607	FBgn0036842
ENSG00000271271	FBgn0036842
ENSG00000240224	FBgn0036842
ENSG00000109181	FBgn0036842
ENSG00000168671	FBgn0036842
ENSG00000213759	FBgn0036842
ENSG00000156096	FBgn0036842
ENSG00000243135	FBgn0036842
ENSG00000135226	FBgn0036842
ENSG00000173610	FBgn0036842
ENSG00000107130	FBgn0030897
ENSG00000013275	FBgn0037742
ENSG00000145216	FBgn0037255
ENSG00000124659	FBgn0051961
ENSG00000172531	FBgn0003132
ENSG00000186298	FBgn0003132
ENSG00000179152	FBgn0035674
ENSG00000118894	FBgn0031003
ENSG00000145002	FBgn0031003
ENSG00000158483	FBgn0031003
ENSG00000186523	FBgn0031003
ENSG00000182132	FBgn0265595
ENSG00000115041	FBgn0265595
ENSG00000120049	FBgn0265595
ENSG00000185774	FBgn0265595
ENSG00000166851	FBgn0003124
ENSG00000137040	FBgn0087013
ENSG00000065150	FBgn0087013
ENSG00000136935	FBgn0086757
ENSG00000150456	FBgn0031777
ENSG00000120616	FBgn0000581
ENSG00000135999	FBgn0000581
ENSG00000278053	FBgn0036754
ENSG00000166035	FBgn0036977
ENSG00000175445	FBgn0036977
ENSG00000101670	FBgn0036977
ENSG00000059377	FBgn0033978
ENSG00000057252	FBgn0037612
ENSG00000167780	FBgn0037612
ENSG00000064651	FBgn0051547
ENSG00000074803	FBgn0051547
ENSG00000070915	FBgn0051547
ENSG00000100987	FBgn0263511
ENSG00000015592	FBgn0266521
ENSG00000104435	FBgn0266521
ENSG00000117632	FBgn0266521
ENSG00000197457	FBgn0266521
ENSG00000134697	FBgn0034243
ENSG00000196660	FBgn0037000
ENSG00000151413	FBgn0032986
ENSG00000110074	FBgn0002021
ENSG00000163738	FBgn0010222
ENSG00000065911	FBgn0010222
ENSG00000121749	FBgn0031233
ENSG00000104946	FBgn0031233
ENSG00000153291	FBgn0030872
ENSG00000174165	FBgn0034729
ENSG00000156535	FBgn0041182
ENSG00000135218	FBgn0031969
ENSG00000138760	FBgn0031969
ENSG00000171823	FBgn0020257
ENSG00000174233	FBgn0263131
ENSG00000173175	FBgn0263131
ENSG00000130943	FBgn0036712
ENSG00000277481	FBgn0036712
ENSG00000158683	FBgn0036712
ENSG00000008710	FBgn0036712
ENSG00000164934	FBgn0036500
ENSG00000162869	FBgn0039204
ENSG00000185669	FBgn0003448
ENSG00000124216	FBgn0003448
ENSG00000019549	FBgn0003448
ENSG00000170370	FBgn0000576
ENSG00000135638	FBgn0000576
ENSG00000164338	FBgn0023527
ENSG00000183569	FBgn0037071
ENSG00000100815	FBgn0027287
ENSG00000091664	FBgn0031424
ENSG00000179520	FBgn0031424
ENSG00000104888	FBgn0031424
ENSG00000099219	FBgn0034439
ENSG00000129151	FBgn0030575
ENSG00000124098	FBgn0039970
ENSG00000171135	FBgn0037374
ENSG00000100139	FBgn0036333
ENSG00000164877	FBgn0036333
ENSG00000174579	FBgn0005616
ENSG00000160326	FBgn0031517
ENSG00000136856	FBgn0031517
ENSG00000185565	FBgn0031725
ENSG00000172260	FBgn0031725
ENSG00000142549	FBgn0031725
ENSG00000183715	FBgn0031725
ENSG00000182667	FBgn0031725
ENSG00000123349	FBgn0038976
ENSG00000122335	FBgn0039430
ENSG00000113312	FBgn0038428
ENSG00000116288	FBgn0033885
ENSG00000134363	FBgn0259878
ENSG00000070404	FBgn0259878
ENSG00000152086	FBgn0003884
ENSG00000198033	FBgn0003884
ENSG00000075886	FBgn0003884
ENSG00000149313	FBgn0052099
ENSG00000012211	FBgn0003090
ENSG00000163637	FBgn0003090
ENSG00000139174	FBgn0003090
ENSG00000091704	FBgn0032143
ENSG00000158525	FBgn0032143
ENSG00000158516	FBgn0032143
ENSG00000080618	FBgn0032143
ENSG00000153002	FBgn0032143
ENSG00000128510	FBgn0032143
ENSG00000165078	FBgn0032143
ENSG00000163751	FBgn0032143
ENSG00000144410	FBgn0032143
ENSG00000187630	FBgn0035588
ENSG00000157326	FBgn0035588
ENSG00000100867	FBgn0035588
ENSG00000181867	FBgn0015222
ENSG00000132446	FBgn0015222
ENSG00000087086	FBgn0015222
ENSG00000167996	FBgn0015222
ENSG00000102981	FBgn0026192
ENSG00000124171	FBgn0026192
ENSG00000178184	FBgn0026192
ENSG00000115165	FBgn0035676
ENSG00000161835	FBgn0035676
ENSG00000196187	FBgn0033259
ENSG00000137216	FBgn0033259
ENSG00000165548	FBgn0033259
ENSG00000121064	FBgn0052483
ENSG00000135521	FBgn0027525
ENSG00000280148	FBgn0027525
ENSG00000167535	FBgn0259822
ENSG00000182389	FBgn0259822
ENSG00000067191	FBgn0259822
ENSG00000165995	FBgn0259822
ENSG00000173011	FBgn0037555
ENSG00000281039	FBgn0036787
ENSG00000006625	FBgn0036787
ENSG00000077348	FBgn0037815
ENSG00000254996	FBgn0043884
ENSG00000131503	FBgn0043884
ENSG00000132466	FBgn0043884
ENSG00000053372	FBgn0033485
ENSG00000134323	FBgn0262656
ENSG00000116990	FBgn0262656
ENSG00000136997	FBgn0262656
ENSG00000017797	FBgn0026056
ENSG00000010318	FBgn0005683
ENSG00000092140	FBgn0005683
ENSG00000169519	FBgn0037822
ENSG00000008394	FBgn0025814
ENSG00000148344	FBgn0025814
ENSG00000112655	FBgn0267728
ENSG00000229183	FBgn0053128
ENSG00000096088	FBgn0053128
ENSG00000186318	FBgn0053128
ENSG00000182240	FBgn0053128
ENSG00000229859	FBgn0053128
ENSG00000256713	FBgn0053128
ENSG00000196188	FBgn0053128
ENSG00000137411	FBgn0035942
ENSG00000270800	FBgn0027494
ENSG00000124614	FBgn0027494
ENSG00000140386	FBgn0032723
ENSG00000181045	FBgn0034275
ENSG00000119866	FBgn0029939
ENSG00000127152	FBgn0029939
ENSG00000170684	FBgn0029939
ENSG00000125912	FBgn0032217
ENSG00000119640	FBgn0085190
ENSG00000170703	FBgn0034459
ENSG00000261147	FBgn0034459
ENSG00000103269	FBgn0020248
ENSG00000141314	FBgn0020248
ENSG00000075790	FBgn0035165
ENSG00000185825	FBgn0035165
ENSG00000135537	FBgn0033734
ENSG00000146950	FBgn0085408
ENSG00000138771	FBgn0085408
ENSG00000158352	FBgn0085408
ENSG00000164403	FBgn0085408
ENSG00000196152	FBgn0004618
ENSG00000124613	FBgn0004618
ENSG00000165512	FBgn0004618
ENSG00000172006	FBgn0004618
ENSG00000179965	FBgn0004618
ENSG00000249459	FBgn0004618
ENSG00000233757	FBgn0004618
ENSG00000186446	FBgn0004618
ENSG00000187607	FBgn0004618
ENSG00000138413	FBgn0001248
ENSG00000088280	FBgn0050372
ENSG00000151693	FBgn0050372
ENSG00000153317	FBgn0050372
ENSG00000110987	FBgn0026149
ENSG00000099385	FBgn0026149
ENSG00000106635	FBgn0026149
ENSG00000120833	FBgn0033266
ENSG00000114737	FBgn0033266
ENSG00000185338	FBgn0033266
ENSG00000184557	FBgn0033266
ENSG00000151491	FBgn0038466
ENSG00000198758	FBgn0038466
ENSG00000177106	FBgn0038466
ENSG00000131037	FBgn0038466
ENSG00000043514	FBgn0043799
ENSG00000157045	FBgn0034371
ENSG00000075914	FBgn0034065
ENSG00000125970	FBgn0259935
ENSG00000179172	FBgn0259935
ENSG00000179412	FBgn0259935
ENSG00000184672	FBgn0259935
ENSG00000275774	FBgn0259935
ENSG00000277058	FBgn0259935
ENSG00000092199	FBgn0259935
